,1
train_dataset/receipt_00603.png," So 8 1 TEH PANAS 5,455 1 ES TEH TAWAR 6,364 NASI CAH JAMUR 32,728 1 BIHUN GORENG AYAM 29,091 ITEMS 4 73,638 VAT 10% 7,364 Before Rounding 81,002 Rounding ~2 Total_ 81 KREDIT BCA 81 _ 1,868 "
train_dataset/receipt_00340.png," jot PKT LELEH AYM GEPRK 24,999 1 PKT MIE LELEH 27,273 SUBTOTAL 52,272 PBI  10% 5,227 TOTAL 57,500 CASH 110,000 Change 52, 500 "
train_dataset/receipt_00575.png," Ar Aate 45 2= Pastel 15x 12.000 180 .QOO Kroket 10x 12.000 120.00o Ge at 2"" Subtotal 300. Ouo Tax  (10. 0%) 30 . 000 Ula Total 330 . O00 EDC 330.000 master "
train_dataset/receipt_00176.png," Spaghetti Bini Muda (Bol ognese) DINE IN 19. 000 French Fries DINE IN 12. 000 Mineral Water DINE In 7 . 000 Total 38, 000 Tunai 50. 000 Kemba] i 12. 000 "
train_dataset/receipt_00473.png," 271004 DORI SAMBAL MATAH 1+1 29000 29,000 NETTO _ 29,000 PB1 (10X) 2,900 TOTAL BAYAR _ 31 _ ,900 "
train_dataset/receipt_00605.png," ES KOPI   SUSU 6 108.O00 ES KOPI   SOKLAT 20.000 Tota] 128,000 GoPay 128.O00 Kenbali "
train_dataset/receipt_00713.png," ThAi ICED COFFEE 022,000 22.000 SUB-TOTAL 22 000 GRAHDTOTAL 22 000 CASH 22,000 CHANGED "
train_dataset/receipt_00268.png," 4u CINNAMONSUGAR 17,000 17.000 SUB TOTAL 17,000 GRAND TOTAL 17,000 CASH IDR 50,000 CHANGE DUE 33,000 "
train_dataset/receipt_00708.png," PAKET BER4 UPZ 149,091 BREAD N CHEESE DEL MAYO BEEF BRUSCTA DEL MAc N CHEEESE DEL BOLOGNAISE FUSILI DEL MANGO TEA HangAt  DEL LIME JUICE DEL Sc/P SpIcy Tuna DEL SC/p ThousaND IsL  DEL SUNRISE ITALIAN SODA GREEN ITALIAN SODA SUBTOTAL 149,091 TAX 14,909 TOTAL 164,Q00 FZI ECZCZS "
train_dataset/receipt_00723.png," ALMONDCHOCOCREAM CHEESE 28,000 28,000 SUB TOTAL 28,000 GRAND TOTAL 28,000 CASH IDR 50,000 CHANGE DUE 22,000 "
train_dataset/receipt_00695.png," ICED TI 20, 000 Cash 20.000 "
train_dataset/receipt_00450.png," 20/' 9/2017 ~USTARD BRIOCHE 9,000 ~USTARD SOBORO 12,000 TOTAL 21 9 Ooo ZASH 21 _ 5 Ooo CHANGE Thar 91#G 52% 19.26 "
train_dataset/receipt_00203.png," 2X 110000 Ayah 20,000 2X @10000 DONATAvah 20,000 IX 417727 ROti SISIR 17,727 3X @9545 BANANA   SPLIT 28,635 4X @10000 DONATCOKLAT 40,000 IX @8636 TIGER Roll PTG 8 ,636 IX @6818 HARHER CAKE PTG 6,818 IX @5909 BOLU HAHAi PTNG 5,909 IX @6818 BANANA CAKE PTG 6,818 2X @8182 HANOARiN CAKE PTG 16,364 2X @16818 LAPiS SURABAVA PTG 33,636 IX @11818 CAKE PITA 11,818 2X @0 PLASTIK TENTENG Kecil SUBTOTAL 216,361 PB 10% 10,000% AMOUNT 21,636 23 . OOxITEMs Total 237 , 997 cash 300 ,000 CHANGE 62 ,003 "
train_dataset/receipt_00600.png," T 4 Caramel Medium 50 . OO0 TOTAL 50,000 CASH 50 . 000 CHANGED "
train_dataset/receipt_00128.png," CHEEZY DOG BITES 33,000 33,000 SUB TOTAL 33,000 GRAND TOTAL 33,000 CASH IDR 100,000 CHANGE DUE 0oo 67 ,C "
train_dataset/receipt_00329.png, Mineral mater () 10.Um Popcorn %alt (= D.U Ttl_ MM 60.0u0 CASH 21.00 CHANGED 
train_dataset/receipt_00661.png," [REG] BLACK SAKURA 45,455 LYCHEE 0 DRAGON FRUIT 0 [REG] BLACK SAKURA 45,455 PEACH 0 COOKIE DOH SAUCES Sub Total 90,909 PB1 (10%) 9, 09 Rounding 0 Total 100,000 Voucher Payment 100,00O "
train_dataset/receipt_00678.png," RMQuES RM, Tzwa; Pok 19,000 19,000 Tozi : Pembayaran 19,uv CCC "
train_dataset/receipt_00532.png," CHIC NAMBAN BENTO 58 , 000 SUBTTL 58 , O0o Pb1 108 5,800 TOTAL 63,800 BCA DEBIT 63 ,800 "
train_dataset/receipt_00493.png," 1 Lar ge 1 1 0o 3 Small 1 30 0oo 1 #Plastik Kcl 5 Tolal 41 , OO0 Bayar 100 0o0 Kembal i 59 000 222 242 02225225222325 "
train_dataset/receipt_00337.png," Iced Sleepy Coffee 38, 000 Pisang Goreng 28.000 Subtotal 66. 000 Pajak 6.600 Total 72.600 DEBIT Card 72.600 Kembal ian 0 "
train_dataset/receipt_00353.png," Soft Ori 1 Too; 7 Top Ored 0 Ored Top Banana ` SubTatali 5 ~: : 7at Totali 43 iv: 18,98 Top Ua "
train_dataset/receipt_00441.png," DP ORDER 19cc0665 25,000 0,00 25,000 ToTAL BELANJA 25,000 POTONGAN CASH 25,000 UANG KEMBALI "
train_dataset/receipt_00614.png, Wlanips 1 Lemon iced tea 25.000 Banana Milkshake 35.000 Heavy alvin 49.000 Hubert chicken capers 65.000 fettucine Sub Total 174.000 Discount (0) Service 9.570 18.357 Rounding 27 201 900 GRAND potato Others Off TOTAL 
train_dataset/receipt_00472.png," '01841 0`"" :~. (""'""/ Th S3 Le  MINERALE BOOML 3400 Too PLASTIK SDG DISKONE HARGA   JUAL 1uo Toa  | Farlit ' 04. Ha 73-er :xoPP: F N > CaliScanner 2 ' ' ' oj "
train_dataset/receipt_00492.png," NASI PUTIH 13,000 2X 22,000 AYAM GR BUMBU 44,000 2X 8,000 NESTLE 330 ML 16 , 00o 5 ,00 ITEMS SUBTOTAL O00 TaX 108 7,,300 TOTAL 80 ,, 300 CASH 100 ,500 CHANGE 20 ,200 73,"" "
train_dataset/receipt_00419.png," Pork Belly Cheese Fries 65, 0oo 65, 000 Reflection Sparkling 20.00o 20, 000 Hot Black Cofee 30, 0oo J0, 000 Nasi Campur ala Bali 2 150, 000 75, 000 Oriental ""Ketjap"" Pork Rice 55,000 55, 000 320 , 000 16, 000 0J,600 369 , VTOTAL Eui GERVICK Pbl VOUCHER 60o TOTAL GRAND "
train_dataset/receipt_00266.png," UDANG REBUS (M) 162,000 =KMEDIUMZ= AGSIO TH PC JMR 147,0Q0 =XMEDIUMI= AYAM Gr KERING 108,OQQ =XMEDIUMZ= BIHUN GORENG JJ 87, QQQ =XMEDIUMI= NASI GORENG NJUN 87 ,OQo =XMEDIUMZ= HOT TEA 12,00Q 60,000 IKAN GURAME MED 158,000 SOP IKAN CUMI GR JUNJAN 172,000 =XLARGEZ== SUP BURUNG DARA 38,0oQ ICEd TEA 12,00Q0 CHINESE TEA 14,000 KWAN' IM 2 NASI PUTIH 10,00o QoQ FooD 959,000 BEVERAGES 86,0QQ OTHERS 20,00Q SUBTOTAL 1,065,000 SERVICE CHARGE 63,900 Tax 10K 112,890 DU 1, 241 4 790 20 , "
train_dataset/receipt_00786.png," 2 ROYAL CHEESE TART 32 , 000 TOTAL 32,000 CASH 35,000 CHANGE 3,000 "
train_dataset/receipt_00069.png," SAUSAGE   DONUT 14,000 CHOCO DonUT   PRETZEL 9,000 TOTAL 23 0Oo CASH 23,000 CHANGE "
train_dataset/receipt_00037.png," MINI CHoco 13,500 SUBTo]AL 12 ,273 TAX 10% 1 ,227 TL 13 . 500 CASH 14,000 CG 500 "
train_dataset/receipt_00028.png," > 3 Uka % 7 1 A.NINERA BOTLL 8-00 8 00)  8 OW) TOTA &X) TAX 10.00 % 8480 CRAND TOTAL TUNAI 10, a  KENBALI "
train_dataset/receipt_00100.png," 2 SAM DA SOO MINERAL WATER 32 , 000 TOTAL 32,000 CASH 42,000 CHANGE 10 9 0oo "
train_dataset/receipt_00319.png," 3s ==S2=23Z==2727222== LontoNG Cap 60 NEX 1 * 57,do0 57,do0 NASI LIHET PUNTEL AYAN) 1 45,000 45,00Q TEH JAWA 2 13,@DD 26,000 =532SEESESR5728553722534 Jumlah Item Total 123,Bon Sub Resto  12,800 Pajak 140,J00 Grand (SATE Totai "
train_dataset/receipt_00626.png, Kinera| Nater (51 J.0d Pocky Cnocolate 20.0od Nerds Strw Grape 42.CLo Nerds Trop Punch ~2.Uid Nerds Waterrelon ~2.Odd TOTAL 161.Uw 161. 000 CASH CHANGED 
train_dataset/receipt_00594.png," CHOCO   CROSSIANT 13,000 TOTAL 13,000 CASH 50,000 CHANGE 37,000 "
train_dataset/receipt_00625.png," Aunlie ALMOND CREAM CHEESE 28,000 28,000 SUB TOTAL: 28,000 GRANDTOTAL 28,000 CASH IDR 30,000 CHANGE DUE 2,000 "
train_dataset/receipt_00362.png," 021-5+50773 GONG GIBAB 20,000 BO SSAM 320,000 HAEMUL DENJANG 85,000 JJIGAE MULNAENGMYON 85,000 Sub Total 510,000 Service 35,700 Tax 54,255 Discount TOTAL 599,955 Card 699,955 CHANGE 2 4 "
train_dataset/receipt_00136.png," SATE PADANG 60 ,000 1.OOxITEMS SUBTOTAL 60 , 000 TAX 108 6 ,000 TOTAL 66 , 000 CASH 100 , 000 CHANGE 34,000 "
train_dataset/receipt_00407.png," 2X 015000 LAPIS SINGAPUR 30 ,000 DISC ITEH 30 .0o0* AHOUNT -9,000 2X @9000 LEHPER 18 ,000 DISC ITEH ~0 . O00* AHOUNT ~5,400 AREH AREH 8,000 DISC ITEH 30.OOO* AHOUNT ~2,400 HIKA BESAR PLASTIK SEDANG SUBTOTAL 39,200 Total 39,200 caSH 100 ,000 CHANGE 60 ,800 "
train_dataset/receipt_00593.png," #848****4*4$**+#axr**$ DEPTO4 24 ,000 DEPTQ 1 22 OOu TL 46 OCO TCTAL 46.00o 50 ,0Q0 CASH 4 , Q00 CHANGE "
train_dataset/receipt_00084.png," 222522=229 CGr 3 * Large 11 000 #Rhum Pastry Keju 20 0Oo #Plastik Kcl 4 Total 31,O00 Bayar 40 0oo Kembal i 9 0oo ~222 322522 "
train_dataset/receipt_00200.png," 3 3 7 3 NASI FUTIH 1 6.000 6.0m BASO MAX 1 43.636 43.636 TOTA 43.636 { TAX 10.00 % 4,984 GRND TOTA 54-&0 TUAI 54.800 KEFLI 1 Terine "
train_dataset/receipt_00769.png," Avocado with Rock Salt and 27,273 Cocoa Cream [L] Total 27,273 PB1 2,727 Grand Total 30,000 CASH 50,000 Change 20,000 15 "
train_dataset/receipt_00234.png," REDBEAN BREF D 9,000 FRANKFPUT S/ USA GE ROLL 12,00o TOTAL 21,000 CASH 50,0(0 CHANGE 29,000 "
train_dataset/receipt_00522.png," Teow Goreng Singapore Ix 43,000 43,000 Tea (Ice) Ix 12,000 12,000 Sub Tota] 55,000 Service 2,750 Tax 5,775 Rounding -25 GRAND   TOTAL 63,500 CASH 70,000 CHANGE 6,500 Kuey "
train_dataset/receipt_00208.png," 1 TROPICAL PUNCH ood Sdup 502 7,273 SALAD BAR 50% 17,273 SUBTOTAL 54,546 Tax 5,454 TOTAL 60 1 oo0 DGlienaoni 30,C "
train_dataset/receipt_00743.png," Asam Maniy 94,OQ0 {Kaw Gurave Ta Jip QDO 1 Pulsi 3 Trlm 1i2 COO Sapo Tuhu 30_ ii2 1 Udany Gandetm.L 21 OoO SUNTOAL 38 0O FAVE {Wn G0u , Qoo Gervice Tax TOTAL 143.908 HASTER 143,Y0n "
train_dataset/receipt_00550.png," 1 Six 125,000 2 CHOCOLATE BANANA CHOCOLATE  CHOCOLATE RED VELVET MOCHA LIME & STRAWBERRIES Box of 6 PL _ Bag Box 6 TOTAL 125 0oo VISA 125 0oo "
train_dataset/receipt_00348.png," ORIGTNAL 6 PCS 45,000 SUB TOTAL 45,000 TOTAL SALES 45,000 GOPAy 45,000 Sales   included PBI cSI Scanned with Cam Scanner "
train_dataset/receipt_00385.png," 1.0 choco CHIP 27 500 2.0 Nougat ICE CREAM 48, Do0 1.0 AMANDEL BRDOD 20,dod 1.0 BOKKEPOOTJES 104,do0 2.0 CHOCOLATE ICE CREAM Jd,doo 1.0 MoccA IcE CREAM 15,000 Sub Total 244,500 Tax 24,450 Total 268,950 Menu 6 Item(s) "
train_dataset/receipt_00119.png," Aumticanuc CINNAMON SUGAR 17,000 17,000 SUB TOTAL 17,000 GRAND TOTAL 17,000 CASH IDR 22,000 CHANGE DUE 5,000 "
train_dataset/receipt_00682.png, I M Min Mi NaSi 2SAYUK TELR ITENS 10 CASH 15000 15000 
train_dataset/receipt_00246.png," CARAMEL PASTRY 12,000 CHOCOLATE  TWIST 16,000 SAUSAGE BREAD 15,000 TOTAL 43,00 CASH 50,000 CHANGE 7,000 "
train_dataset/receipt_00740.png," 2X M-Ovaltine Macchiat @31,000 62,000 70x No Ice IX M-Konjac Milk Tea @32,000 32 ,000 100"" Subtota]: 94,000 Tota] 94,000 DEBIT: 94,000 CHANGE : "
train_dataset/receipt_00033.png," Lt IX 48000 AREM AREH 8,000 DISC ITEM ~4u.uuu"" AHOUNT ~3,200 IX (9000 LEMPER 9,uuu DISC ITEM -40. 000r AMOUNT 3,60u IX @0 PLASTIK KECIL 3 . OOxITEHs SUBTOTAL 10,200 Total 10,200 cash 20 ,000 CHANGE 9,800 "
train_dataset/receipt_00277.png," SOGOGI JAPCHAE 2 320,000 GONG GIBAB 6 120,00o GYERAN MARI 2 JEK SEOK TEOK 1 115,00O POKI (S) ~MiNERAL WATER 13,000 EL KEUN 2 260,000 HWANGTAE SUNDUBU(TUKBEGI) DAK GANG JEONG 2 380,000 YANG NYEOM SAM 120,000 GYEOP SAL PREMIUM 250 00O YANGNYEOM GALBISAL JEKSEOK YANG 300,G00 NYEOM GUI HAEMUL DENJANG 85,000 JJIGAE Sub Total 963,000 Service 137,410 Tax 206,61 Discount TOTAL 2,307,021 Card 2,307,021 CHANGE "
train_dataset/receipt_00757.png, Cui 1.0 2 Pjz( Vr} 1 91000 Total Perzwatzn 92000 Totzl Produz Crand Total 92000 Tmz 1Oiooo Kembalan 8 Wou 
train_dataset/receipt_00545.png," E 1 WL LMy VEER  [okhng; 55,Q00 17104 sikuhrosovaxpung 52 , B00 350 A1 MIE A 1 Ci06 TeG W Hut & 3 80o Li06,Tes ( ILE Re 0 4u0 W1.Mp.MI TLR 4GIN 45 , 8q0 Euxtutal 320 , Qoo % T T67, 107 22 , 4f 34,240 TotAl 37 6 640 Total item Total :6 Oty "
train_dataset/receipt_00375.png," Grande 3 180 , 000 Lemon grass tea (Dine in) 25,000 Cheese Tea Hokkaido Melon 3 72,000 Air Minera] 2 10 ,000 Subtota] 287 .000 PPN 10%  ( 10%) 28 , 700 Total 315.700 Kartu 315,700 Kemba] i "
train_dataset/receipt_00565.png," CHOCO CUSTARD PASTRY 2,000 NOIR PIZZA BREAD 6,000 TOTAL 28 , J00 CASH ""10)0,000 CHANGE 72,0200 "
train_dataset/receipt_00038.png," taui naut DumDum Thaj Iced Green Tea 24,000 Tota] 24.000 Tuna i 50.000 Kemba] j 26. 000 t ** "
train_dataset/receipt_00720.png," A 4 CAVBONARA UDION 49,091 ON TAMA UDON (HOT) 37,273 ABSUf A UDON (ORIGINAL} 40,909 GKFFN AFAN KAKIAGE 10,000 E66 TEMPURA 8,182 Het} SKRY UDON L 49,992 GLLT CROQUETTL 12,727 COLD' OCHA 21,818 SUB, TOTAL 240,000 RESTAURANT TAX 24,000 GRAND TOTAL ~CASH [264,000] 264,00o Change 0 "
train_dataset/receipt_00479.png," 94759141 VAl INO  DONNA 498,608 349, 900 disc Toko 255( 2 ) -174,950 disc M"" eday 57.( 2 ) ~26,242 93025784 Sh SIZE 45 EMS IoIAL 498,608 "
train_dataset/receipt_00448.png," Berry Many-Low (P) 37,500. 00 500 of sumnier (P) 37,500.00 sun kissed (P) 37,500.00 PLASTIC BAG 500.00 SubTotal 113,000.00 Discount 0.00 Total 113,000.00 CreditCard Payment 113,000.00 Change 0.00 iterris} days "
train_dataset/receipt_00737.png," An 2 E Money Just Ice Leag 150 . O00 TOTAL 150,000 CASH 200 , 000 CHANGED 50 . 000 "
train_dataset/receipt_00142.png," ulle Ltitttt  Pilow Cnoco 18, OQ0 Pilow Cheese 18,O00 Pilow Kombi 19,500 SUBTOTAL 55,500 DUE 55 , 500 ROUNDING 55,500 3 3 PCS OTY 1e BCA : ITEN TOTAL "
train_dataset/receipt_00321.png," Anous Stridloin 295,00 1 Chicken Steak 140 000 1 CK Redvelvet 65 0OO Ereamed Suinach DOD 1 Squeeze Gnange 60 DO 1 House Blend 40,DOO Ice Tea Feach 4 00 Ice Rasp 0 DOO 1 Jasmine Tea 40.000 Roasted Chicken JOO Do0 Salmcn 170-DO0 Salwon Seaweed Bowl 15D 0DD Sorbet 55 DOO SUDTOTAL 490.000 SERVICE 149 DOD TAX 143.Y00 AaI - Subtotal BEV NON ALCONOL 275.DOO Subtotal FDDD 1.0SS,DDQ Subtatal NODIFIER Subtotal PASTRY 120,DoO TOTAL 1-802-900 23 Tea "
train_dataset/receipt_00416.png," tm4 NIKU UDON 1 49,091 ABURA UDON (SPICY) 40,909 INARI 10,000 KAKIAGE TEMPURA 1 10,000 COLD OCHA 10,909 SUB, TOTAL 120,909 RESTAURANT TAX 12,091 GRAND TOTAL ~CASH [133,000] 133,000 Change.0 "
train_dataset/receipt_00390.png," Femaat 42,000 Seaweed Chicken Pedas 42,000 ITEMS 42,000 Total_ Change '8,000 Pay Cash 50.000 "
train_dataset/receipt_00302.png," 2 Dcm Cn? Vire Sls L55,000 150 Cotes du 163,QuQ 247 Subtatal W8 Discount 20.007 74 Service 3,2 Ta 10 Total 353.320 "
train_dataset/receipt_00309.png," Mn Zo05-CHEESE JohN S00,00 500-00 Total Iten: Total 's00,00 Cash Tenderedi 10.d00,00 500,00 "
train_dataset/receipt_00254.png, Joregi #*#*#***** #iri ===8== Ayam goreng+Sayur asem 51 Nas] Uduk Ayam 47 0oo Nas1 Rawon 58 NASI PUTIH 2 Mineral Water 2 Ten Tawal Dingin 1 Sayur Asem Subtotal 224 Seru1 Char ge 5/ Pajak Rest 10/ 23 573 9 Total 259 298 I = 500 500 225 
train_dataset/receipt_00281.png," NESTLE 600 MI 9,500 1,OOx 9,500 SUBTOTAL 950 TaX 10x 10,450 TOTAL 10,450 CASH "
train_dataset/receipt_00383.png," Viet Kilk Coffee 18 , JU +Ice #strcng 18. O0Q 1E ,000 Tcta _ 19,000 U (ian Subtotal i,c Kebli "
train_dataset/receipt_00053.png, FXH 12000 36OoQ SHOPPING BAGROTIO' 370M SUBTOTAL 4PCs RP 36OO DISCOUNT RP ROUNDED RP PAC RP 36C00 DebIT RP 36OQQ CHANGE RP 49 
train_dataset/receipt_00288.png," Cyro Platter 727 Subtotal 727 PBI-TAX Tax 7,273 For Here Total 80 ,Qdo 80 ,o00 Large GaPay "
train_dataset/receipt_00210.png, 5001-Corn Flakes Cookies 56.0o0 56.Q0o 4003-Blueberry Fuji 40 6 doo 40 3 @oD 6D02-Plastic Kedium Total Item: Total: 96. @oo Card 96.QOo Bag [ebet 
train_dataset/receipt_00436.png," 1 JAPANEESE GR TEA Hot 12,727 4 CHICKEN SKIN 10,909 1 GyU Mozza  DON 53 1 636 C-Katsu NOODLE HP 45,454 POTONGAN 157 ( ~8,818) SUBTOTAL 115,908 PBi 107 11,591 Total 127 9 500 Total item 4 Total @ty 0 BCA carda 127,500 "
train_dataset/receipt_00046.png, 1 7 1 7 3 E4SO TAXU BIHN 1 4.636 43.636 TOTA 43.46 TAX 10.00 % 434 8 GFAND TOTA - 0.0 INAI J0 (Q KBA T 52.0m 
train_dataset/receipt_00455.png," 3 1 3 7 3 BASO TAH 1 43,636 43.638 NASI PUTIH 6,(0) 6-O() TAKU SATUAN 14.545 14-545 5 TO 64.181 TAX 10.0) % 6,418 3 CRAND TOTA 70.579 TUNAI 70.599 KEMBALI 0 1 "
train_dataset/receipt_00504.png," NESTLE 600 MI 9,500 1,OOxITEMS 9,500 SUBTOTAL 950 TaX 10x 10,450 TOTAL 10,450 CASH "
train_dataset/receipt_00166.png, {S 000 TT 20 0 TotaL 20 CASH 50 CHANGE 
train_dataset/receipt_00292.png," ~a a 2 Mineral Water   (S) 20.000 Popcorn Salt (S) _ 20. 000 TOTAL 40,000 CASH 40. 000 CHANGED "
train_dataset/receipt_00175.png," HAZELNUT ALM 15 _ 000 CAPPUC INO C[ 14 ,0OO TRAMISU CIN 14 00o SODEXO 25 , 000 TL 18 000 CASH 50,00o CG 32 , 00o "
train_dataset/receipt_00719.png," Iodloo golden 49,000.0 49,000.0 Subtotal: Rp44,545.45 Tar 10,00%: Rp44454.55 AL TOTALI Rp49,000.00 Paid: Rp5o,000.00 Rp1,000.00 Change: "
train_dataset/receipt_00393.png, 4005-Maple 25.DOD xi 25.QQ 6001-Plastic Small Total Item: 25 . Qoo Total: i00-OOO 75.QOD Change: glazed Bag Cash Tendered: 
train_dataset/receipt_00305.png," CARAMELALMOND 23,000 23,000 STIX ECLAIRS 19,000 19,000 SUB TOTAL 42,000 GRAND TOTAL 42,000 CASH IDR 100,000 CHANGE DUE 58,000 "
train_dataset/receipt_00096.png," Rauby aUF ThAi ICED TEA @22.000 22, 000 SUB-TOTAL 22.000 GRAHDTOTAL 22,000 CasH 52 . 000 CHANGED 30 , 000 "
train_dataset/receipt_00118.png," CCO El Pdg Madness 13, QO0 BCT 15,@o0 SUBTOTAL 28 , OOO DUE 28 , QQQ CASH 50 , @O0 QHANGE 22,000 TotAL QtY 2 ITEM 2 PCS purna "
train_dataset/receipt_00791.png," S  Manl<i CONE/ 385,Cco TL 385 , 0a0 04- 326,CCo "
train_dataset/receipt_00606.png, KARISAN FREE Drin 63.0Jo WARISAN FREE DRINK 673-Doo SuBTOTAL QgO PBi J27 123600 TOTAL 138-0-0 CASk 150 ; QOo 44 ' 400 Change 1265 
train_dataset/receipt_00644.png," Air Minera] 5,000 5,000 Subtota] 5,000 Pajak Tota] 5 ,OOO Go-PAy "
train_dataset/receipt_00199.png," DPHB9169 164700.00 164700.00 1216 DPR BATB SD ENCHANTED ROS AVSC0312 1 74700.00 74700.00 1216 GGM 12"" TTN KERO YONDU AVSC2769 74700.00 74700.00 0217 GGM 12"" TITAN HERO GAMORA GROSS TOTAL 314100.00 NET TOTAL 314100.00 "
train_dataset/receipt_00259.png, RTD Jaho 15000 1500o Sub Total 15000 Tunai 15000 Kernbalian 
train_dataset/receipt_00798.png," a Lemon  Tea (L) 25. 000 Extra Jel ly Lychee. 5,000 TOTAL 30,000 CASH 100, 000 CHANGED 70. 000 "
train_dataset/receipt_00640.png," medium tub 49,000.0 49,000.0 Subtotal; 44,545,45 Tax 10,00W; 4,454,55 TOTALI 49,000.00 Paid; 6o,00Q,00 L,000,00 Locoo Change: "
train_dataset/receipt_00601.png," KOROKE ORI 12,600 KOROKE CURR / 13,500 EB I KTSU PCS 29.e00 3 TSUKUNE 35 100 Homo 11.700 ONIGIRI 13,5C0 Subtota/ 116.200 502 Disc -58 , 100 3 0t Subtotal JCO Tex TOTAL 63 . CASH 84 , Oco Cnange 80 68 . 6.610 9 10 "
train_dataset/receipt_00271.png," 1GA+?CK+RW+RB12 30 ,500 30, 500 Extra RB 16 4,00Q 4 .0o0 UP Orange 16 500 1,500 3 Total 36,000 Tendered 50, uoo CASH 36 , 000 Charige 14.000 "
train_dataset/receipt_00524.png, 1 20. 0OO 28. O0O TONGSCNG Saf! CaSh 20- Ooo 
train_dataset/receipt_00530.png," WKA #2 Cheese Tart Rp58ooo .00 PS Subtota] ; Rp58ooo .00 Rp5aooo . 00 ustomer Paid Cash; 100000 , 0Q Istomer Change; Rp420o0,00 Pcs Bag-S Carrier Total : "
train_dataset/receipt_00198.png," TARO 18.182 Subiotal 18.102 PAJAK 102 1.818 Total 20,0Oo Tergered 5C,J0O Kembali J0,0) Jinea "
train_dataset/receipt_00612.png," Mineral Hater 6,364 Mocca Float 8,636 1 PC CHOCHICKS 18,636 Sub Total 33 636 P Rest 10 3,364 Total 37,000  Cash 50 , O00 Kembal i 13,000 3 Items, "
train_dataset/receipt_00238.png," D UC 4 4*# IX @9000 VANBALL 9,000 1.OOxITEMs SUBTOTAL 9,000 TotaL 9,000 cash 10 ,000 CHANGE 1,000 "
train_dataset/receipt_00767.png," 1 JUICE JAMBU 16,364 1 TEH TAWAR 5,455 1 N AYM PENYET 25,455 SAMBAL MATAM 1 TAHU DOMBA 13,636 MEMBARA 1 TP KULIT 12273 Subtotal 73,183 PB] 7,318 Total 80,501 CASH 100,000 Cash CHANGE -19,499 Total Item 5 Total Qty 5 "
train_dataset/receipt_00511.png," 2 TWIST  STRAWBERRY DONUT 20 , 000 TWIST  ORANGE   CHOCO  DONUT 10 ,00o TOTAL 30,000 "
train_dataset/receipt_00114.png," 0 6 (Package) Ix 70,000 0oo Si Lychee 2x SiIky Mango Ix Silky Cotton Candy Ix Si Green Tea Ix SiIky Chocolate Ix Sub Tota] 70,000 GRAND  TOTAl 70,000 [D]  DEBIT  FDC BCA 70,000 CHANGE Puyo 70 ,C Iky Iky "
train_dataset/receipt_00778.png," 3 Cheese Tart Original 16,360 7 ft Premium FL Mille Crepes 33,181 3-Df Damier SLC Total Menu 2 SUBTOTAL 49,541 DISKON 0 BIAYA TAMBAHAN PAJAK PPN 10 % 4,954.1 PAJAK % 0 BIAYA CC PEMBULATAN 4.9 TOTAL 54,500 TUNAI 55,500 NON TUNAI 0 KEMBALI 1,000 "
train_dataset/receipt_00232.png," hQT OcHA 10 ,O00 3 OCHA 30 , 000 BEVERAGE 40 U0o JYO HARAMI 30x 99 ,000 WAKi SALAD 45 , Q00 2 MARBLFD SIRLOIN STEAK 20ugr"" 378 , Q00 FCIQD 522 , (0O SUBTTL 562 , 000 Service Charge 33, 720 PB1 59, 572 TOTal 655 292 "
train_dataset/receipt_00145.png," ALMONDCHOCOCREAMCHEESE 28,000 28,OC0 SUB TOTAL 28 00o GRAND TOTAL 28 0Co CASH IDR 60 000 CHANGE DUE 22 000 "
train_dataset/receipt_00355.png," teqi 3oo with Rock Salt and Cocoa Avocado Cream [R] ~000 Big Pearls 2,00o Rock Salt and Cocoa Cream [R] 400 Bean and Cheese [R] 3,00u 92000 92000 Ol with Avocado Red - salt Rock Coffee Total OvO Tor tlqt barcude "
train_dataset/receipt_00171.png," 4944i 28, Coffee Rocksal [R] PEARL 1 4,000 ICED NUTELLA LATTE [R] 30,000 PEARL 1 4,000 ICED MOCHA LATTE [R] 30,000 PEARL 1 4,000 Total 100,000 JOOX 100,000 0oo "
train_dataset/receipt_00134.png," Viet ~cffee 23 ,QQ #ICz ""iet Kil< Cof fee 25.00u subtati_ 54 , JOO TotaL 54 . DQ0 56,000 Kawalian 2,000 "
train_dataset/receipt_00742.png," KWE BUN SAP [ 39 , 090 KWE GR CMP 39,090 SUBTOTAL 78 , 180 TAX 7 , 818 TL 85 , 998 CASH 100 ,000 CG 14,002 "
train_dataset/receipt_00030.png," VANDODLIK B,402 PLASTTK 25 SUBTDTAL Bs!BZ PBi 102 10.440z AMOUKT Bid 2 .B0xITENS TUTAL CASK 900 CHANGE =73773 "
train_dataset/receipt_00050.png," CHO MOUSSE 20 _ OOu GRAPE JELLY 13 ,00O SUB T0 |AL 30 , 00o TAX 10% '3_ 0uo TL 33.0O0 50 _ 000 CG 17 000 CASH "
train_dataset/receipt_00598.png," WALL '$ BABY SHARK 60 3000 3,00o MAGNUM WHT   ALMND 80 15000 15,000 WALL 'S FEAST VNILA65 5400 5,400 HARGA   JUAL 23,400 TOTAL 23,400 TUNA I 50 , 00o KEMBAL I 26 ,66 , PPN= 2,127 "
