,1
train_dataset/receipt_00412.png,"“7 CHD CROSSTANT. 3.000
TOTAL 13,000
CASH 50,000
CHANGE 37,000
hee
ee
- wee,
2 eee Sg gS eee
"
train_dataset/receipt_00642.png,"Es Kopi Susu Sudirma

n

5 18.000 go 00

Subtotal 90000

Total 90.000 *
C 90.000

EDC e
aes - - - moe - - ces &

Ss ye
"
train_dataset/receipt_00663.png,": : cn IEEE ak ng AR ; 4 4 .
oo . ~ an . ey ¢ : . Bo an ~ : - .
oe le oo. oe a . a - a - : oe . oe
ly 2 . Coe mo ar: a oo - a ~ . + -
a Ce Be Fe . . sO ~ ty és eR a ot Sot Toy ger
4 at, , - * - soe . :
ere) ae . a . so . .
. ‘ Serie Te Ea nae : :
a ‘ee aaee : . SON TAR WEAN Ee ae a ere eee aN Sr k rte
“ - - Se so. -
/ a . oe - - : — : oe ee - + at et
wont Q . . .
oe - 1 «
aon : ce oS
: “SW oa a .
.
e
rr.
iS
_
a
;
/ e..
~
4 :
‘, q
* ‘
~ - *.
‘y ;
. . . wan
A
Se Te ince ,
eee,
gr a
oye -
r
; ‘
; - é .
| . Im a
ae oe a .
at. .
ad
; : . = i =
ea
. . ~ = mts ast ie
LO . Bae
: LR em
So, - ost Se ‘<
> ig Ps
4 /
oo : Oo tee a et
oe 2 ESL Osh bee
cue a va aos Sea
oy Nee a
. . ‘os Reyer Sore gs 7
; : See ERs ‘i
vy lots - oA aoe hg <
. Ge: is ee 5
. we i . =e ‘
7 BMPR hace =
: vote ee on eae a,
BS ee ia
oo Ei ca ai ea
. - 2 SASS En ale 7
. : ee t
* AR SRS SRE,
: , : - je > a eee
oe se . we ee « “
. : : Bf eg CM ad ee i «, A eh be bn ee
| : . - ose wer y w% 4
oes Tel . - |S aa .
. 2 dew ee . on 7
- we, vg co) hola ae
oa - "". ne : a . id ah Ea
1. oe _ 7h ee oe Soe og i eS —
wo DUN . oo 3 Sa aed
vo Te es De : aE WB
a a a a mo e tee Bo
mo ee «OT te Sales a
. EL aot ~ Fe — o
- ee ot amy oy Ma ae =
~ Se . : a“ yore aS oe a wy o
ue : ee 7%. el
£ . a . a 4 pee Ras A - .
oF . . i ia ge eS aaa
: aan : Te ea PDs p
a Eg mae . Se Le _ —
: mo Oe othe, : or geal ae
: rn : - ‘A og ae aren
. a : | ey Fa Rtas
May : 2 Me 7 SS
Ct Boye “he D* he ee
_— wet : ae , moo Bes. :
. RB . rag! oe
See ee Sealy, oo 5 aia 2 Scan a ae
Bae . oo SER a. / 2 SY es :
a . ee eT OTB hg Oo ON a ae .
"
train_dataset/receipt_00686.png,"SESS eS aS eee
Se PS
S Ss
S S
SS =
3S
SS S
SS
eae nee aes
"
train_dataset/receipt_00094.png,
train_dataset/receipt_00424.png,"a
ae
Le Pe
ee
. ge
Se
fe
; .
"
train_dataset/receipt_00697.png,"’, .
‘|
i
ot
4 l|
: i
4h
i
4
4 q
) |
yo .
5 + all
; as
‘rw ws { ol op ore bes Woes
: ‘
tt 4 ee
As
a.  ¢ bell Ad uo:
mt -§
“a pat i
wl
. “2
"
train_dataset/receipt_00213.png,"eS c

. te

' @

iM TED COFFEE
1 €20,000 90.000
THAL ICED GREEN TEA
1+ €22.000 99.000
SUB-TOTAL 47.000

CO
CASH 42,000

é CHANGED . 0
"
train_dataset/receipt_00619.png,"& _ ©
: : ee: er! Ty
Japa Cobb babiaboobbobeoaiolsbi ob
1H © ©
1 Wasi Goreng et
Masi Goreng Ayan 23.636
Subtotal se)
sa
"
train_dataset/receipt_00380.png,"7 ee
ae
on Y i 7
bo aS we ee
ae:
_ i an
oie (t eateteee
—<- .
mee 26} Lemon Tea (L). 26. 000
are 61) Extra Jelly Lychee, 6. 000
iy ge (a aan aman mtg ra mr ei
Caen Rite ee
"
train_dataset/receipt_00437.png,")
sangady VELRING ADTIVTTY Se
i 2a 500 254.500
se UCeTAS URRG lEns
FER KERTES RADRP Dodi
i 1,500 4. BS
i i, 3H wes
Then 2 ity z
SUBTOTRL . Dee. TEE
Ta ""le THT
OTA fon Eh
CASH . Bee. WOE
ErRna! T :
HEMBAL 4
"
train_dataset/receipt_00150.png,"ee
u, r
mo
. eg no
:
ee
a.
=!
Py B
er i &
fa : ia aeons
mo oF Uk is
i ', F ip! ald i
pees ""y
vie /
. ~™
; e t ,
: ough ae
. AY
oe ihe net's El
r .
2 f #
+ od 7
ee é 1
et if
oD Ba :
k pt Ry % : . 7
alas Be | KFC Winger HU 2C , 06.
rr Aree pee
rs “ie 4 Sua Teta: 20, 005
a gl wee eee
a - / Dasar Pennenaan Pejak 20, 0077
, ee 7 7 Re it MG ” ‘ 06
dt TST :
rene Teta’ (UU.
co (ast 2%, 00:
ae me enone
— 1 Tteus,
nar ae
— ae one : .
Oe Bsa a if eg pe
— ca Ce.) ee i PE ee >
ie . VM pe!) te... RS) 9
eae See Cao ae Stl t ""gay te Bee ea
f: ow : ae Rif oo a ut a a aes af bei EF, fae : Bo
: ERR te, bt 9 EE St, 5, : -
a ei or a | i oh ENS, Sy :
Oe res i Be teagan ee AP deine ee
aris “BOosae? Te ie ih oo ee ete A gs ty
4 es eae eM | Ge a TA Sch a er
ers, ee: pe Shug EO ge Rue Form vs ee
Dery kee Se) ae ee a
Sg pr oe BS gif. pi a ape Se at oe ae Fe eg
pies eed ap Oe LO ee ih, gg
eer hid te ge F POO pS, SG eee eae Oe Gs ie = A. - yg
eee ja ae ri Peace. ef S22 BM eet cay a) fh ape :
"
train_dataset/receipt_00700.png,"6 4.00
ROT OR)
Ba tuo
nee se bi 00
RE OU
ee ROT: aE
“28 ~ SUBTOTAL 3h Gh
Be tens 7
TOTAL
— i, BOO
~ : Gagh 100. G0
Ss : a
oa 4 NOE dg. S00
———— tee
"
train_dataset/receipt_00468.png,"EET er ts A SRI RRB COE BPMN eS RPh SHE
SA Mi! gee de
BR Beet aA
fo Be ee
a Bs FR oe
ue ee ata
vol me ey A
oe fo EOE oN Ne
A Ber RN Ay
te Be i a Ha x
bs Be ee oe
me Beg Pe
& eee
Se oe oan “ i Re Pad eg
2 52 000 04 000 Boa phat
A we _ Bie ee
Was Caner fal ore ge ee
Mt n an 4 BP See hs OS
1 3? 600 uO ke ea
oe Sambal Bex a bo Rae Ue
T7000 7 000 Bas
© Satta Kec | Pin
2 7.000 14. 000 Bee ecm
: : ee pee
i Fs Teli Matis Be cae me
: ih if Me ee gee as
1 16 609 10. 000 ree dee ce
, Baer T IMB Or
: IG pBangka, Baw any ee es ee
- a ae
“ CASH 167. OOO PS ae
eat ve + RS
ys he ERS
ee ene
aff. fie at eee
Wes ee
aig oe ; as
ee 2
nh :
Pe
su tere. ee
"
train_dataset/receipt_00458.png,"< :

~ .

oe OK ns .

> Ravers

— :
_ oe ee *

DumDum Thai Iced Tea x 1. . 22.000

Total | 22.000

~ Tunai 25.000

-; Kembali 3.000
"
train_dataset/receipt_00192.png,"a
eb
a
3
be
a
: ac} RF
Spiegrm tag ied
AHE BE BRU EE Oe, ig
hemes) mp. oy
AH ET BL aie ie
bid op edae: RGA
Ral of Lis Seles
ag] fe iii
eae. Ese ofa Wo
Cash 56 ag
L4aEn '
"
train_dataset/receipt_00082.png,"_ 7

ae
iy
Bed ln
|
a
es
_
"
train_dataset/receipt_00081.png,"vA REOMEAN akEMD cent
TOTAL 36, OU
CAg Stns
* eye “""
ChANGE C
"
train_dataset/receipt_00022.png,". . we a “sg
“ef Ix 22.000 22. 000 os
Leo Ice t grentea
- aa .
cod ITEMS 10 m
cou) MATOTAL 1 22 000
—_ ga | Af. Meese ‘ 100. 000 :
a ' 78.000
a , : : - :
"
train_dataset/receipt_00604.png,"HATED IREY Heme FL gare Ota oat aa ee Mt Ay
i Wath i! i i : Ts tae. He : ay
Gig Sipe
Pg UB meu boy
ae wt
hig SB. 4
id Be
Hy . ine
Hf i 1 Binun Avan Jaqur 25.208 ie os
is we ene eee ene nnn ene ae near uy
Subtotal 3} 364 a .
PB | NB
| BAM
2 Tate a
~ A
et ee
| nad
SESSRSEESgRESssssscesssSssssscse se SEE
"
train_dataset/receipt_00474.png,"Ut
TOTAL 32, 306
CASH ne
CHANGE 67,300
Incl. 18% 2,955
a Bie, fea om we
"
train_dataset/receipt_00083.png,"jee |
; 7 i ;
: aa i oitbh wis. te }ooluge! f
. e
[ woe ] Mee leat te cro ogee f
ae -
tS ‘
Ce ine tl ' .
. 7 subtetar HUT HUG pd .
2 Be . Be é
A tetel ion po Ee
yy oo. a! 2
ee | aan
re; . - io
ow: 101.000 Bae “s
tre SEE . eee :
er 0 Bee
te te esi. ;
gee ee OE
1 eee ae ve
Po ae eae: aa
A 3a Bee eh
Remeeaae Be ue
a oe a ey
; he , oer
tS: jak ee Ries
"
train_dataset/receipt_00173.png,"4 _— ¥ hw ‘
aa oc Oo Sy
7 a 6 ‘| A
ae ge | i I
as “4 ' ‘a _ ’ 385 ’ goo 4 bi
ee ""4 MANUKA HONEY 4
SP ig 0
ree 104 =
Se a yo -38,500 §
Oo el ‘0 .
‘aw 0 Fe.
tla - -346, 00 :
, }
a 4 cr ——
; os F a.
Ne om
"
train_dataset/receipt_00701.png,"——s a F —. # >»
P tot ye st ~
an 7 e
‘ *
ies a *
‘ ; :
: : x gS
ad : We ey
a “es
-
wy t =
'
‘ 1 CHUM CHURUM 1
cad CHAMISUL 3
GONG GIBAB _ 3 ae ‘
a | CHULPAN CHEESE 91. 280.00 {
DAK GALB! ; s.00e
*MINERAL WATER 1 aca
CREAMMEOK POKI «1 110,000
: ; CHUM CHURUM 8 1,200,000
PEACH -
PREMIUM 1 250,000
YANGNYEOM :
GALBISAL
, CHAM KKOT SAL 2 660,000
. U SAM GYEOP + 160,000
a CHEESE 1 100,000
; GAMJAJEON
Sub Total 3,403,000
Service 238,210
Tax 362,581
Rie, 300,000
ie. $/708,701
"
train_dataset/receipt_00667.png,"ee i ne es 34 nr a re
fl yh 7 aren rs ore ene
ott rr re A a a oar i OS ; — . hy ST Nap ty
7. ee are a ‘a 7 a : e 7 yen Bey
re = oA are: 7 oe
Ads Sa nme: 0 - e er ee ae meer 3
a fen a . ae _ - ran an rs: 3
187 h* SB ri o ceaere= a Vis a as oe : a carcmeeges A whe
ies a , as ee : or ; £ sed 5 7 eS Bae
1 See ; mar 4.3 ar ae ; wel 7 ; 1 + ee
sre 3: iy ne! camet. 9:2 o te ia 7 wo a Be cameo: oe:
Ged a ee : oe an eee ea 7 ae 2 ete
4 ee oe ot) iy 7 pit a fos 6 a ene 7 ae oe
athe eee eee: Oe By as re — fk aS BS
eo: eS Bor” ee ; aa rn eae ae wr ae
ee ores < ta : ; re ne aa re ae ee
2: A ree eee ee : Ss var ae re Sw
ea ar Ca oceeiaay ° 7 - 7 Rg oy! 7 7 ran See Y oa ots, : Popo > Bet
2 se Pn 3 ae : a 7 Pan -/ aad Bed re rae or 7 a ee - ? 7. ED Se
Me cS Pt lee *; : 7 Lt : ar Soeacrae ara ee a Face es RS
A ES rs » re ei ad a Cie Soe SC EER SGt vo — 2 ggg
x ae eee oe ae Paes ram an - ra a ers er cree 7 Of Rp Oe a ! Bo re
tol op Peace 35 a aoe ye ae a wo et ee ns ; is aes a AD
re a: ae. a a ae Py Fe gel POMBE oo hg Se ie
Se Pua ge ane ioe 7 Be a ae. tt a See a ane ree SEE
Simoes ta aeges Sera oe Cee ae CST er sare s ey
wo POR, Ces . aa aaa _ ca Anee: 2 res See
ERED E COURT Sara ae Sa ESS Pe has: ae
mes y << Sakae” See %S +i a eae ae > | eres
saat ies i aah SaaS eran PSs: go Re re?
Pera «CL «5 Aa a Seas
7 mess Sater 7"" Sc [pes Ee .
Cr a: ome SS aay nea pb eet
CS. Seen, : Sa : a cd
Bea Kiet. res as)
Rips siteoe: ae Ae o ia 7
Base; ! ee ; ys nn
OE RRM ase ee se es ieee
ee Fe ce meee Fd a oe
eS OE 35°): ona .a Ts we
nas Game) <> at mao Bor meee Beas ee
a hee 7 <a ee eae : ee
eee: ee eee apy x EE
a ee. Cee F ne Bie hed
Pe} seen eo, ne a ae aoa 2
eh Pere of ' og a Card a Bape: are
a ee ae {es cd rg (Sa
ETS: meee: a cae or ae os, pera: WR
Oe... nee eae * eG ay
Soa). * a re ae cae
a Ra! 2 0 Wg i Se ae ‘i rao
a Me : bi pas mee ial ied oan Bass
eae: | han gu BO Bifeey ane
oo deas Beer’ an tain Re gp
Se ae Be: > Pearce eee
i mn Siegel aa roe ror gk aFi rae
a sagt ERIN aS). 7 B= re
a ok, Brie aes pat 7 voa F a oars aoe ra
ene) ie ee Agta a
ach ge ee ener kip me ae
ar. ei oe on Fares - Erg SMe “3S
Ce ae fe aerate... oa ru iste ee
ate) re oan wh aes ees NY
a ci, re ""5 mh
Ae Coe es 4 ae ee
ey: aoe Pane yA Be
Boo oy Np a Oak 2 Ag ge : Brag
> dee Sa pe
fame OS See ene
rv: Spies ee ce: oe
aed a Pi ee, 2 ee tee
a ea ee 7 es ee Po
Bye > 7 ee i ¢ Re ., = ae
7 eee LOE Bee & mere oo a ans
ee rane a a Eig: See po
_ | ees kt Pia joe
(Sea eae ay bik By gp at
be ; ary. ae PRR ease (re
‘<a mars $s: - tere erro
Aire er ae 2 of 1. Sage race
iy eased (s' ! Gah 7
Saati. y | oe pe ied
ree, Fo eee ae ane
Rates i! tne a
- Pare it ag 7 ae
reap 6, 77. Bas - ane
Oa ae ' iy ae : Po
coat cs s > ee ay rot f a
re Sk ee ee fy ‘ , pos
Oe ta. Mata - ! - 2
; ; FN URS Bae L- , {
; MESS ee Mee eee 4 ig a
ae SAR eae 4 r : an
Pa dpe TS By OP 4! an -
os."" ip ere i 1,
, rs FE ee aia - 4 r . 7
a Mae a! £4) a BR 4 ws
pani; cen 2 LR ttodack 1 A Ls : ;
EY thas lf ep 7 . 7
anne Saks “4s fom, y - “ - :
Were y ae By Sia er] fe pai
Se a a a fe ae Sob srk re sn * :
Fy eo Frere... Sas
Pe a eee ant PS > - > 7
PRR oa ae Be * 4 ~ :
F aie F Pee es -
A Ora ees cae: ao
ae Ro a oo ie il a
Bey Eo” de“ Be a
rn rae Sane: |
see ra aS 4
ae an eS
x ; x ; :
re ae po i
ny 7 : eA -
ve bY fo rst iT; ' At = bo
- ‘ Pi Ad | | os
J foe f
ihe a htt +. - : I
muah { ia, |
Do fkerd | 7 roy ¢ j
aT oad | ' C ,
i ] to b biiptik :
ake
- ' ate
. ee
bree
cares
aedee!
7 Pre
pa sae!
creas Py
Narage |) eis
me re
Pde &
aie
are
Po pes as
eran
coe
F eae
, cere cee
Peto
: Pp GST oe
ee ars Ey Ava
a oo"" ne oe a
; s . Perec ag
4 eee ee One
pein, eee
a Sets s FY Pg raced Pearse eae ree 4 acre
ce ae D2: Crees: ae maemo te
— - cad wa a ae PST 7
7 : 7 Bed a sy. | ee rae Reece orn
. ; to ; Raed es en a a eS a” roe eae
ad a Pret eos : co) 3) ge Gee cae) Sins | am 1 Poe eee
; a Farce a ee. de. es o's
7 cand 7 be bolts - ee wee? Ue oo aout (a... ee nan
tel fail ; ; pore ne Aio-o MR ss Cea a 7 Pe kos OR eae
aos J , fn PS ae oe cel er ni alee
= al re rs: can. an 7 Rees TE Eas “eMC Rt
aS : ae aS a ne ea ie Sc
er aes 7 a i a i a a Serna ee ae re
na ean ' AY a a aoe aS!
s sing sig 7 ae ; : Dre ie BS el aoe ee
a ag oe a ee Rt ree ae eee ce
7 oe ae io “et PE lg eGR aoc se ie
; , . fener ae Roo f Rea Rog a
a ; ORE SE zi a; - Praesens
a aes Q Ri fa an ; ; ere Ce are = aan
; Pe s a . 2 Te aa are ener ae etek ae
a ' —— : : i ee a. £ wot nes 7 i a as a
s hare bey ct nerd
"
train_dataset/receipt_00399.png,"og Sa Eaton te te

SR ge oe (at ee fe ae

tm SOE

PR en ee ame

eS nh re a
1BULGOGISET ~———~—~S—=~SS OID

Subtotal 45,000

a Tax 4,500 7

Total 49,500

aes GOPAY 49,500
"
train_dataset/receipt_00349.png,"Pir com | amet |f Se bad (ee
‘ 4 nad ony ety a . Fa
GE ON BA Sk
if peepee ¢ pat a a
. oie Sania ee:
a i Me PE ioe gS Oe
; oe eee
. ORR TE BR ee 4
me . 2 pa Lee, eed
: Kor AB UN taPaae' | Nags
- - SM Me ibe
my / RM ge
. o eA ee
rig ey om
>. 4 , i Pe
a fe bs,
oe! . ah ne 34.
BoE f, fob ey
ay 1
GONG GIBAB 1 20,000 i
BO SSAM 1 320.600 ou Ba
0 HAEMUL 1 85,000 menses oF
2 DENJANG ee
| IGAE ee
—  MULNAENGMYO 1 85,000 ee ve
. oot ae
Sub Total 510.000 Be:
- 8) Service 35,700 ae
Tax 54,255 eo
~ 2) Discount ) vs Ro
5 Soe aa & a aan
Sy 5 RS : . 7 ed
re ec
is Ad Be / : ie
Seehe, eae  e of
Rare SL area: bee; nn an
nae oa yp Re Sg Bere fo Pes oa 4 +6 a
nC hen 0) eer CURen sere eh te: ee F
rice eer (| nS
i i a ae a eee nae 77 ;
"
train_dataset/receipt_00252.png,"p
ii
"
train_dataset/receipt_00196.png,"Se

te ee

ee ee ened

BE ke i oe

ek

oo i=

2 |

ae PEPPERONI

Ed 1 x 23.000 23,000
ok ALMOND CREAM CHEESE

Sed 1 x 28,000 28,000
Bee suBTOTAR 51,000
Ce ed

eG GRAND TOTAL 51,000
Se eS

Ceefoee

Migs =§=§=MASTER 2080 51,000
YE =~ CHANGEDUE Q
trees

Poe

ee oh ai
8 aati
Le un a

ee pra
"
train_dataset/receipt_00317.png,"AES Se Ee Mee rs ae SE eee 6 lO

BS eee eee - SEE) BREEN

. : Coe
: |
a :
He :
S
: g
Q
4
CINNAMON SUGAR
: 2 17,000 Lane
2 SUB TOTAL : co j

Binge ges so:
pep rorn me ‘
PaSHiDR / secon
oe
ROE BoD
a oe
Br
Bo
"
train_dataset/receipt_00646.png,"os 33,000
Coe oD a3 ,000
"
train_dataset/receipt_00772.png,"i 4005-Maple glazed
Bs 25.000 0 xi 25,000
S001-Flastic Raq Small
Q@ ox _
Total Item: 2
Total. + 25,000
Debet Card - 25.000
"
train_dataset/receipt_00058.png,"TQSD-ROTT MED mov at
poze norT Mayors eo ——
feomern sn AR mm nr
Abe wll y GL Poe Bie ewe g LL
ery me OOO mn
Dally le ria Da als wit
anne meer mie ke
ats ee Spar eng
Set yn Ae Wee LAS g LE
Tetol Tien: :
Total. 35,000,00
Cash
Tenaerec: 50.000 an
Charge: 42.000,09
pdt hppa bbbd dienes...
"
train_dataset/receipt_00229.png,"SBL GR UDANG S&C a0 Bigg
PAD TERS i

Dake POOP AE 80,000 .

TA tek 3,000

TOTAL 33,000 ;

CASH 33,000 oe
"
train_dataset/receipt_00007.png,"PKT AYAM 33,000
1.00xI TEMS
SUBTOTAL 33,000
TAX 10% 3,300
TOTAL 36,300
CASH 50,000
CHANGE _13,700
"
train_dataset/receipt_00006.png,"G
. —
we oO %
. Re
= | ee
i ~ |
“7

=

Y

a
&
wo
~
-
a nr 4
ln
"
train_dataset/receipt_00780.png,"PAKET NYLON HEADBAND

1 105.000
Total 105.000
Kartu 105.000
Kemba 1 0
"
train_dataset/receipt_00402.png,"S
Yo Gam fe
st ven .
VWa%
AK Be
1
TOTAL
~ Pas, trtsts
CASH 24a? Ot
re
See oe
er)
sanatoe were
Hi a
"
train_dataset/receipt_00521.png,"we

1 NEW BEEF SPAGHETTI 40, 000

i NEW BEEF LASAGNA 47272

1 PAKET BER? 89,094

1 BREAD N CHEESE nEL

< 1 CRABSTICK FUSELLI DEL .
: 1 P/P THUOSAND Tal DEL E
1 ORANGE JUICE DELIGHT &
: 1 LIFTON ICE TEA DEL &
SUBTOTAL 156,364 .
Tax 15,638 ‘

TOTAL «172,000
"
train_dataset/receipt_00439.png,"a ees td
* ee
: ae
_ =
a

Baggies =

ee

a a at te

e a

es
- eal
4 DarkBeero. 5b 74000 Mae:
i Weiss @.3 Lb s4000 7 pi
2 130000 . :
Briii Sea Hass PACD meen
A LgrBeerG.3L of \ 73000 ee eS
L Fiviark 8.5% -"" yeaoe Pre Ses
i DarkBeert. i, 279000 é s ef
1 PaulanérPl-” 7 398000 &, oe
2726470021 OBL go sha
20.0000 % Mage)
REA DISC 2 129000~ vats: ti ae

TTL Foad 445000 neat
71L Beer 415000 af a a
Discount tatal 129000- oo org Hi
gervice Charge 93100 oi As
Tax 102410 ; hi
paynent wr rBesie fe ie
: REAR ay Be

i126 ‘ae
yiga (1 24519 ue se.

a ee TTT TTT h a
"
train_dataset/receipt_00660.png,"wR eS
toed Cee :
Wi Ea a
“ og oa
wn A
OE eed
ee wey gd
mE
- .
2
€
*
}
x
i
: i
a re
oe nanepieemer eo a
Ae ae as
bere hee seesT oxy eect be
cl aa : cos
AR es Th eae
pak ae Bi sae x
- ee ee
"
train_dataset/receipt_00112.png,"Bm es

Ra wo me

c 5 “

© ee

“8 a

SY ae

eg 12 } a

ty

i, ~ Z

- e

ae

wh:

a

aoe!
Fish Bali ‘ en
Fried Siotiay ‘ Te oh oas
Subtotal Poa gg ‘er
Discount ee gs
TOTAL 20,000 |
Tunal 26 000
Kembalian G
"
train_dataset/receipt_00579.png,"4
‘
non =. ”
1 popcorn ao! 20.000
To 20.000
CASH mo ONO |
CHANGED 30,000 i
a |
"
train_dataset/receipt_00373.png,"xen |
1

t

'

i

1

l

|

|

1 Berta Barbeque 13,636 \
1 Lychee Float 5,909 ;
i KFC Winger HC 20,000 H
Sub Total 49,545 |

P.Rest 10 * 3,955 i

ry
Total Bod \
Cash $0,500 |
Kenbal | 7,000 |
3 Ttens,
"
train_dataset/receipt_00330.png,"a Re eT a eee ENR NON aS ES en
I SSeS Eig ne a
a I Et i goa a Sig bagi te oe BCR ne Nee
; RSet eee ee eco a Aa cg ge SR RE
Cog AES SPAR RS tien 9g Ra EES RO
Tee SEL pt ee

- Pee lade OU aT putes lol ges TEES IRE ay Sa NG
we pea ae ene ns na EE ee Paes
ae a eT alge pe OT coe a ay pee
Re ga a SR AIR ag ea a eg
nr Rapa 3” RAR SNES, se cae pr, eee
ry og a. EN, ao sti sake ett La x =f ee
we ane SE Oa Date oP LS en Po asa a . oo. Sie ia
= a
- ies
Le at
a =
Piyeo ; 2

. 2
tera? 4
mo :
bre -
7 Po. On ei, boas ees
- : Se

a / re

ae as TAT, 0d 000 =
a : ue ee Foe weed Bae
fe. ae
a i : 45,000 -
son 45,000 .
aa,
ae

» ESE i ea i a2 i racer a A . / - -
Miia oes ae ae a - ce Ay ta

— oo . x ‘
: rn io
"
train_dataset/receipt_00777.png,"ao a Ps . 7
fe ead
ee
eee
[ape
er:
ion ee
oo a
Ls Pomaran
cies ome
Eero aaa
olka eae
i-io ea
ekg fei:
EGR i
3 aoe :
potato
ea a eee
eee e ye ca
pera ear ae
"
train_dataset/receipt_00344.png,"des :ateiateliee RET Sit tee. ie LR OR he ae a
Ber ne Ee ES Sod it ty Re
Bee Cee te ae ey
Pee neato Er ee a
ache ee 3 4 Re Ces a Ee
rN ee cig ie eae ee
Pee I a ee
gi eee ee ee ae
eo EE EG
oa ‘ ee
a | . . et eee
re o : ee i ad ae
oe ae seh Paks eo be
- valk "" Le “ / ae ;
a . . ‘ ma 4 # re
: semi iis.
Bee re
mwas : oe
. - Oe
: Se
oe i
rae ae eae
Fo eS 7a
Soy A pa ae Ts
Oo ee Sted
Eek 2 Ree aig
hh ae =
Conf
_
a
"
train_dataset/receipt_00004.png,
train_dataset/receipt_00470.png,"[ seu

1X 9000
VANBALL 9 000

1.00 ITEMS
SUBTOTAL 9 ,00u
TOTAL 9 000
CASH 10 ,000
CHANGE 1,000
oo

et te tat ARMOR tebere

Sb Si ter ov wedat ane veer eee
"
train_dataset/receipt_00621.png,"I oo

| | .—_— {
VI |

|
| \ | ee eee ee re ere

; | { eee ee eee EAST S SSR SSSI SSS sea ;
(' fl 2 TLu SPANISH COFFEE 70,000 f
ele | CLASSIC CREAMCEESE CINNAN 10,000 a
At TnTAl 80.000 hE:
EL TOTAL 00,000 fay
re a
| CHANGE = 20,000, 5
i) = by
z ot |
| a | a A
"
train_dataset/receipt_00322.png,":
‘
i . Tee eee ae a el et tc ate at a en ee ee
So-fcss Egemar
ELRERR OE Ld ate en ;
hea? Peete? .
&
tal 38.500 ,00
Totals
Cash AM sy m4
eds 40,5000
_ Tenderes: naan
or et 2. UU U0
nr Wie . _—
"
